IDRestaurant,rating_group,count_rating,total_count,Rating_Percent
422,10,0,2,0.0
423,0,0,28,0.0
423,[1-2],0,28,0.0
423,[2-3],1,28,3.6
423,[3-4],1,28,3.6
423,[4-5],2,28,7.1
423,[5-6],1,28,3.6
423,[6-7],2,28,7.1
423,[7-8],5,28,17.9
423,[8-9],3,28,10.7
423,[9-10],7,28,25.0
423,10,6,28,21.4
424,0,0,98,0.0
424,[1-2],4,98,4.1
424,[2-3],4,98,4.1
424,[3-4],7,98,7.1
424,[4-5],7,98,7.1
424,[5-6],5,98,5.1
424,[6-7],33,98,33.7
424,[7-8],30,98,30.6
424,[8-9],8,98,8.2
424,[9-10],0,98,0.0
424,10,0,98,0.0
425,0,0,98,0.0
425,[1-2],4,98,4.1
425,[2-3],4,98,4.1
425,[3-4],6,98,6.1
425,[4-5],4,98,4.1
425,[5-6],3,98,3.1
425,[6-7],14,98,14.3
425,[7-8],26,98,26.5
425,[8-9],16,98,16.3
425,[9-10],16,98,16.3
425,10,5,98,5.1
426,0,0,4,0.0
426,[1-2],1,4,25.0
426,[2-3],0,4,0.0
426,[3-4],0,4,0.0
426,[4-5],1,4,25.0
426,[5-6],0,4,0.0
426,[6-7],0,4,0.0
426,[7-8],1,4,25.0
426,[8-9],0,4,0.0
426,[9-10],0,4,0.0
426,10,1,4,25.0
427,0,0,12,0.0
427,[1-2],0,12,0.0
427,[2-3],1,12,8.3
427,[3-4],1,12,8.3
427,[4-5],1,12,8.3
427,[5-6],0,12,0.0
427,[6-7],0,12,0.0
427,[7-8],2,12,16.7
427,[8-9],3,12,25.0
427,[9-10],4,12,33.3
427,10,0,12,0.0
428,0,0,2,0.0
428,[1-2],0,2,0.0
428,[2-3],0,2,0.0
428,[3-4],0,2,0.0
428,[4-5],0,2,0.0
428,[5-6],0,2,0.0
428,[6-7],0,2,0.0
428,[7-8],2,2,100.0
428,[8-9],0,2,0.0
428,[9-10],0,2,0.0
428,10,0,2,0.0
429,0,0,95,0.0
429,[1-2],17,95,17.9
429,[2-3],6,95,6.3
429,[3-4],8,95,8.4
429,[4-5],5,95,5.3
429,[5-6],1,95,1.1
429,[6-7],4,95,4.2
429,[7-8],12,95,12.6
429,[8-9],18,95,18.9
429,[9-10],8,95,8.4
429,10,16,95,16.8
430,0,0,1,0.0
430,[1-2],0,1,0.0
430,[2-3],0,1,0.0
430,[3-4],0,1,0.0
430,[4-5],0,1,0.0
430,[5-6],0,1,0.0
430,[6-7],0,1,0.0
430,[7-8],1,1,100.0
430,[8-9],0,1,0.0
430,[9-10],0,1,0.0
430,10,0,1,0.0
431,0,0,1,0.0
431,[1-2],0,1,0.0
431,[2-3],0,1,0.0
431,[3-4],0,1,0.0
431,[4-5],0,1,0.0
431,[5-6],0,1,0.0
431,[6-7],0,1,0.0
431,[7-8],1,1,100.0
431,[8-9],0,1,0.0
431,[9-10],0,1,0.0
431,10,0,1,0.0
432,0,0,10,0.0
432,[1-2],0,10,0.0
432,[2-3],0,10,0.0
432,[3-4],0,10,0.0
432,[4-5],0,10,0.0
432,[5-6],1,10,10.0
432,[6-7],1,10,10.0
432,[7-8],2,10,20.0
432,[8-9],4,10,40.0
432,[9-10],1,10,10.0
432,10,1,10,10.0
433,0,0,47,0.0
433,[1-2],6,47,12.8
433,[2-3],3,47,6.4
433,[3-4],3,47,6.4
433,[4-5],7,47,14.9
433,[5-6],3,47,6.4
433,[6-7],3,47,6.4
433,[7-8],12,47,25.5
433,[8-9],7,47,14.9
433,[9-10],2,47,4.3
433,10,1,47,2.1
434,0,0,99,0.0
434,[1-2],4,99,4.0
434,[2-3],2,99,2.0
434,[3-4],4,99,4.0
434,[4-5],6,99,6.1
434,[5-6],6,99,6.1
434,[6-7],25,99,25.3
434,[7-8],31,99,31.3
434,[8-9],12,99,12.1
434,[9-10],5,99,5.1
434,10,4,99,4.0
435,0,0,18,0.0
435,[1-2],2,18,11.1
435,[2-3],1,18,5.6
435,[3-4],0,18,0.0
435,[4-5],2,18,11.1
435,[5-6],1,18,5.6
435,[6-7],1,18,5.6
435,[7-8],3,18,16.7
435,[8-9],3,18,16.7
435,[9-10],5,18,27.8
435,10,0,18,0.0
436,0,0,1,0.0
436,[1-2],0,1,0.0
436,[2-3],0,1,0.0
436,[3-4],0,1,0.0
436,[4-5],0,1,0.0
436,[5-6],0,1,0.0
436,[6-7],0,1,0.0
436,[7-8],1,1,100.0
436,[8-9],0,1,0.0
436,[9-10],0,1,0.0
436,10,0,1,0.0
438,0,0,1,0.0
438,[1-2],0,1,0.0
438,[2-3],0,1,0.0
438,[3-4],0,1,0.0
438,[4-5],0,1,0.0
438,[5-6],0,1,0.0
438,[6-7],0,1,0.0
438,[7-8],1,1,100.0
438,[8-9],0,1,0.0
438,[9-10],0,1,0.0
438,10,0,1,0.0
439,0,0,37,0.0
439,[1-2],0,37,0.0
439,[2-3],0,37,0.0
439,[3-4],0,37,0.0
439,[4-5],0,37,0.0
439,[5-6],0,37,0.0
439,[6-7],1,37,2.7
439,[7-8],6,37,16.2
439,[8-9],13,37,35.1
439,[9-10],14,37,37.8
439,10,3,37,8.1
440,0,0,4,0.0
440,[1-2],0,4,0.0
440,[2-3],1,4,25.0
440,[3-4],0,4,0.0
440,[4-5],0,4,0.0
440,[5-6],0,4,0.0
440,[6-7],1,4,25.0
440,[7-8],0,4,0.0
440,[8-9],0,4,0.0
440,[9-10],1,4,25.0
440,10,1,4,25.0
441,0,0,6,0.0
441,[1-2],1,6,16.7
441,[2-3],0,6,0.0
441,[3-4],0,6,0.0
441,[4-5],0,6,0.0
441,[5-6],0,6,0.0
441,[6-7],0,6,0.0
441,[7-8],2,6,33.3
441,[8-9],3,6,50.0
441,[9-10],0,6,0.0
441,10,0,6,0.0
442,0,0,8,0.0
442,[1-2],1,8,12.5
442,[2-3],0,8,0.0
442,[3-4],1,8,12.5
442,[4-5],0,8,0.0
442,[5-6],0,8,0.0
442,[6-7],2,8,25.0
442,[7-8],1,8,12.5
442,[8-9],3,8,37.5
442,[9-10],0,8,0.0
442,10,0,8,0.0
443,0,0,1,0.0
443,[1-2],0,1,0.0
443,[2-3],0,1,0.0
443,[3-4],0,1,0.0
443,[4-5],0,1,0.0
443,[5-6],0,1,0.0
443,[6-7],0,1,0.0
443,[7-8],1,1,100.0
443,[8-9],0,1,0.0
443,[9-10],0,1,0.0
443,10,0,1,0.0
444,0,0,13,0.0
444,[1-2],2,13,15.4
444,[2-3],0,13,0.0
444,[3-4],1,13,7.7
444,[4-5],0,13,0.0
444,[5-6],0,13,0.0
444,[6-7],1,13,7.7
444,[7-8],2,13,15.4
444,[8-9],1,13,7.7
444,[9-10],3,13,23.1
444,10,3,13,23.1
445,0,0,36,0.0
445,[1-2],0,36,0.0
445,[2-3],0,36,0.0
445,[3-4],0,36,0.0
445,[4-5],2,36,5.6
445,[5-6],1,36,2.8
445,[6-7],2,36,5.6
445,[7-8],10,36,27.8
445,[8-9],14,36,38.9
445,[9-10],6,36,16.7
445,10,1,36,2.8
446,0,0,21,0.0
446,[1-2],1,21,4.8
446,[2-3],0,21,0.0
446,[3-4],0,21,0.0
446,[4-5],0,21,0.0
446,[5-6],0,21,0.0
446,[6-7],1,21,4.8
446,[7-8],8,21,38.1
446,[8-9],11,21,52.4
446,[9-10],0,21,0.0
446,10,0,21,0.0
447,0,0,97,0.0
447,[1-2],0,97,0.0
447,[2-3],5,97,5.2
447,[3-4],4,97,4.1
447,[4-5],6,97,6.2
447,[5-6],8,97,8.2
447,[6-7],21,97,21.6
447,[7-8],38,97,39.2
447,[8-9],12,97,12.4
447,[9-10],3,97,3.1
447,10,0,97,0.0
448,0,0,67,0.0
448,[1-2],5,67,7.5
448,[2-3],2,67,3.0
448,[3-4],3,67,4.5
448,[4-5],6,67,9.0
448,[5-6],3,67,4.5
448,[6-7],6,67,9.0
448,[7-8],19,67,28.4
448,[8-9],16,67,23.9
448,[9-10],6,67,9.0
448,10,1,67,1.5
449,0,0,1,0.0
449,[1-2],0,1,0.0
449,[2-3],0,1,0.0
449,[3-4],0,1,0.0
449,[4-5],0,1,0.0
449,[5-6],0,1,0.0
449,[6-7],0,1,0.0
449,[7-8],1,1,100.0
449,[8-9],0,1,0.0
449,[9-10],0,1,0.0
449,10,0,1,0.0
450,0,0,2,0.0
450,[1-2],0,2,0.0
450,[2-3],0,2,0.0
450,[3-4],0,2,0.0
450,[4-5],0,2,0.0
450,[5-6],0,2,0.0
450,[6-7],0,2,0.0
450,[7-8],0,2,0.0
450,[8-9],1,2,50.0
450,[9-10],1,2,50.0
450,10,0,2,0.0
452,0,0,70,0.0
452,[1-2],3,70,4.3
452,[2-3],2,70,2.9
452,[3-4],2,70,2.9
452,[4-5],2,70,2.9
452,[5-6],3,70,4.3
452,[6-7],11,70,15.7
452,[7-8],13,70,18.6
452,[8-9],14,70,20.0
452,[9-10],6,70,8.6
452,10,14,70,20.0
453,0,0,2,0.0
453,[1-2],0,2,0.0
453,[2-3],0,2,0.0
453,[3-4],0,2,0.0
453,[4-5],0,2,0.0
453,[5-6],0,2,0.0
453,[6-7],0,2,0.0
453,[7-8],0,2,0.0
453,[8-9],0,2,0.0
453,[9-10],1,2,50.0
453,10,1,2,50.0
454,0,0,39,0.0
454,[1-2],2,39,5.1
454,[2-3],0,39,0.0
454,[3-4],2,39,5.1
454,[4-5],4,39,10.3
454,[5-6],3,39,7.7
454,[6-7],6,39,15.4
454,[7-8],15,39,38.5
454,[8-9],6,39,15.4
454,[9-10],1,39,2.6
454,10,0,39,0.0
455,0,0,42,0.0
455,[1-2],11,42,26.2
455,[2-3],4,42,9.5
455,[3-4],5,42,11.9
455,[4-5],1,42,2.4
455,[5-6],0,42,0.0
455,[6-7],1,42,2.4
455,[7-8],9,42,21.4
455,[8-9],5,42,11.9
455,[9-10],4,42,9.5
455,10,2,42,4.8
456,0,0,99,0.0
456,[1-2],5,99,5.1
456,[2-3],3,99,3.0
456,[3-4],3,99,3.0
456,[4-5],3,99,3.0
456,[5-6],2,99,2.0
456,[6-7],16,99,16.2
456,[7-8],35,99,35.4
456,[8-9],26,99,26.3
456,[9-10],4,99,4.0
456,10,2,99,2.0
457,0,0,2,0.0
457,[1-2],0,2,0.0
457,[2-3],0,2,0.0
457,[3-4],1,2,50.0
457,[4-5],0,2,0.0
457,[5-6],0,2,0.0
457,[6-7],0,2,0.0
457,[7-8],1,2,50.0
457,[8-9],0,2,0.0
457,[9-10],0,2,0.0
457,10,0,2,0.0
458,0,0,62,0.0
458,[1-2],5,62,8.1
458,[2-3],1,62,1.6
458,[3-4],3,62,4.8
458,[4-5],1,62,1.6
458,[5-6],2,62,3.2
458,[6-7],13,62,21.0
458,[7-8],31,62,50.0
458,[8-9],3,62,4.8
458,[9-10],2,62,3.2
458,10,1,62,1.6
460,0,0,1,0.0
460,[1-2],0,1,0.0
460,[2-3],0,1,0.0
460,[3-4],0,1,0.0
460,[4-5],0,1,0.0
460,[5-6],0,1,0.0
460,[6-7],0,1,0.0
460,[7-8],1,1,100.0
460,[8-9],0,1,0.0
460,[9-10],0,1,0.0
460,10,0,1,0.0
461,0,0,1,0.0
461,[1-2],0,1,0.0
461,[2-3],0,1,0.0
461,[3-4],0,1,0.0
461,[4-5],0,1,0.0
461,[5-6],0,1,0.0
461,[6-7],0,1,0.0
461,[7-8],0,1,0.0
461,[8-9],0,1,0.0
461,[9-10],1,1,100.0
461,10,0,1,0.0
462,0,0,9,0.0
462,[1-2],3,9,33.3
462,[2-3],0,9,0.0
462,[3-4],0,9,0.0
462,[4-5],0,9,0.0
462,[5-6],0,9,0.0
462,[6-7],2,9,22.2
462,[7-8],1,9,11.1
462,[8-9],3,9,33.3
462,[9-10],0,9,0.0
462,10,0,9,0.0
463,0,0,4,0.0
463,[1-2],0,4,0.0
463,[2-3],0,4,0.0
463,[3-4],1,4,25.0
463,[4-5],0,4,0.0
463,[5-6],1,4,25.0
463,[6-7],0,4,0.0
463,[7-8],1,4,25.0
463,[8-9],0,4,0.0
463,[9-10],1,4,25.0
463,10,0,4,0.0
464,0,0,1,0.0
464,[1-2],0,1,0.0
464,[2-3],0,1,0.0
464,[3-4],0,1,0.0
464,[4-5],0,1,0.0
464,[5-6],0,1,0.0
464,[6-7],0,1,0.0
464,[7-8],0,1,0.0
464,[8-9],0,1,0.0
464,[9-10],0,1,0.0
464,10,1,1,100.0
465,0,0,100,0.0
465,[1-2],4,100,4.0
465,[2-3],1,100,1.0
465,[3-4],1,100,1.0
465,[4-5],4,100,4.0
465,[5-6],1,100,1.0
465,[6-7],11,100,11.0
465,[7-8],22,100,22.0
465,[8-9],43,100,43.0
465,[9-10],13,100,13.0
465,10,0,100,0.0
466,0,0,1,0.0
466,[1-2],0,1,0.0
466,[2-3],0,1,0.0
466,[3-4],1,1,100.0
466,[4-5],0,1,0.0
466,[5-6],0,1,0.0
466,[6-7],0,1,0.0
466,[7-8],0,1,0.0
466,[8-9],0,1,0.0
466,[9-10],0,1,0.0
466,10,0,1,0.0
467,0,1,57,1.8
467,[1-2],3,57,5.3
467,[2-3],0,57,0.0
467,[3-4],3,57,5.3
467,[4-5],1,57,1.8
467,[5-6],3,57,5.3
467,[6-7],14,57,24.6
467,[7-8],25,57,43.9
467,[8-9],4,57,7.0
467,[9-10],2,57,3.5
467,10,1,57,1.8
468,0,0,15,0.0
468,[1-2],2,15,13.3
468,[2-3],0,15,0.0
468,[3-4],3,15,20.0
468,[4-5],0,15,0.0
468,[5-6],0,15,0.0
468,[6-7],0,15,0.0
468,[7-8],0,15,0.0
468,[8-9],4,15,26.7
468,[9-10],5,15,33.3
468,10,1,15,6.7
469,0,0,22,0.0
469,[1-2],3,22,13.6
469,[2-3],2,22,9.1
469,[3-4],1,22,4.5
469,[4-5],1,22,4.5
469,[5-6],0,22,0.0
469,[6-7],1,22,4.5
469,[7-8],1,22,4.5
469,[8-9],1,22,4.5
469,[9-10],9,22,40.9
469,10,3,22,13.6
471,0,0,99,0.0
471,[1-2],4,99,4.0
471,[2-3],4,99,4.0
471,[3-4],5,99,5.1
471,[4-5],5,99,5.1
471,[5-6],3,99,3.0
471,[6-7],13,99,13.1
471,[7-8],31,99,31.3
471,[8-9],27,99,27.3
471,[9-10],6,99,6.1
471,10,1,99,1.0
472,0,0,12,0.0
472,[1-2],2,12,16.7
472,[2-3],2,12,16.7
472,[3-4],0,12,0.0
472,[4-5],0,12,0.0
472,[5-6],0,12,0.0
472,[6-7],1,12,8.3
472,[7-8],5,12,41.7
472,[8-9],2,12,16.7
472,[9-10],0,12,0.0
472,10,0,12,0.0
474,0,0,6,0.0
474,[1-2],0,6,0.0
474,[2-3],0,6,0.0
474,[3-4],0,6,0.0
474,[4-5],0,6,0.0
474,[5-6],1,6,16.7
474,[6-7],0,6,0.0
474,[7-8],2,6,33.3
474,[8-9],3,6,50.0
474,[9-10],0,6,0.0
474,10,0,6,0.0
475,0,0,96,0.0
475,[1-2],0,96,0.0
475,[2-3],0,96,0.0
475,[3-4],0,96,0.0
475,[4-5],0,96,0.0
475,[5-6],1,96,1.0
475,[6-7],1,96,1.0
475,[7-8],0,96,0.0
475,[8-9],1,96,1.0
475,[9-10],0,96,0.0
475,10,93,96,96.9
476,0,0,14,0.0
476,[1-2],2,14,14.3
476,[2-3],0,14,0.0
476,[3-4],0,14,0.0
476,[4-5],0,14,0.0
476,[5-6],1,14,7.1
476,[6-7],1,14,7.1
476,[7-8],1,14,7.1
476,[8-9],6,14,42.9
476,[9-10],0,14,0.0
476,10,3,14,21.4
477,0,0,14,0.0
477,[1-2],0,14,0.0
477,[2-3],0,14,0.0
477,[3-4],0,14,0.0
477,[4-5],0,14,0.0
477,[5-6],0,14,0.0
477,[6-7],0,14,0.0
477,[7-8],7,14,50.0
477,[8-9],2,14,14.3
477,[9-10],2,14,14.3
477,10,3,14,21.4
478,0,0,1,0.0
478,[1-2],0,1,0.0
478,[2-3],0,1,0.0
478,[3-4],0,1,0.0
478,[4-5],0,1,0.0
478,[5-6],0,1,0.0
478,[6-7],0,1,0.0
478,[7-8],1,1,100.0
478,[8-9],0,1,0.0
478,[9-10],0,1,0.0
478,10,0,1,0.0
479,0,0,11,0.0
479,[1-2],0,11,0.0
479,[2-3],0,11,0.0
479,[3-4],0,11,0.0
479,[4-5],0,11,0.0
479,[5-6],0,11,0.0
479,[6-7],1,11,9.1
479,[7-8],4,11,36.4
479,[8-9],4,11,36.4
479,[9-10],0,11,0.0
479,10,2,11,18.2
480,0,0,5,0.0
480,[1-2],0,5,0.0
480,[2-3],0,5,0.0
480,[3-4],0,5,0.0
480,[4-5],3,5,60.0
480,[5-6],0,5,0.0
480,[6-7],0,5,0.0
480,[7-8],1,5,20.0
480,[8-9],1,5,20.0
480,[9-10],0,5,0.0
480,10,0,5,0.0
482,0,0,55,0.0
482,[1-2],5,55,9.1
482,[2-3],4,55,7.3
482,[3-4],4,55,7.3
482,[4-5],2,55,3.6
482,[5-6],2,55,3.6
482,[6-7],5,55,9.1
482,[7-8],11,55,20.0
482,[8-9],19,55,34.5
482,[9-10],2,55,3.6
482,10,1,55,1.8
483,0,0,1,0.0
483,[1-2],0,1,0.0
483,[2-3],0,1,0.0
483,[3-4],0,1,0.0
483,[4-5],0,1,0.0
483,[5-6],0,1,0.0
483,[6-7],0,1,0.0
483,[7-8],0,1,0.0
483,[8-9],0,1,0.0
483,[9-10],0,1,0.0
483,10,1,1,100.0
484,0,0,2,0.0
484,[1-2],0,2,0.0
484,[2-3],1,2,50.0
484,[3-4],0,2,0.0
484,[4-5],0,2,0.0
484,[5-6],0,2,0.0
484,[6-7],0,2,0.0
484,[7-8],0,2,0.0
484,[8-9],1,2,50.0
484,[9-10],0,2,0.0
484,10,0,2,0.0
485,0,0,4,0.0
485,[1-2],0,4,0.0
485,[2-3],0,4,0.0
485,[3-4],0,4,0.0
485,[4-5],0,4,0.0
485,[5-6],0,4,0.0
485,[6-7],1,4,25.0
485,[7-8],1,4,25.0
485,[8-9],2,4,50.0
485,[9-10],0,4,0.0
485,10,0,4,0.0
486,0,0,42,0.0
486,[1-2],0,42,0.0
486,[2-3],0,42,0.0
486,[3-4],0,42,0.0
486,[4-5],0,42,0.0
486,[5-6],1,42,2.4
486,[6-7],6,42,14.3
486,[7-8],5,42,11.9
486,[8-9],4,42,9.5
486,[9-10],3,42,7.1
486,10,23,42,54.8
487,0,0,39,0.0
487,[1-2],3,39,7.7
487,[2-3],0,39,0.0
487,[3-4],1,39,2.6
487,[4-5],1,39,2.6
487,[5-6],2,39,5.1
487,[6-7],5,39,12.8
487,[7-8],18,39,46.2
487,[8-9],4,39,10.3
487,[9-10],5,39,12.8
487,10,0,39,0.0
488,0,0,10,0.0
488,[1-2],3,10,30.0
488,[2-3],0,10,0.0
488,[3-4],0,10,0.0
488,[4-5],0,10,0.0
488,[5-6],0,10,0.0
488,[6-7],1,10,10.0
488,[7-8],3,10,30.0
488,[8-9],3,10,30.0
488,[9-10],0,10,0.0
488,10,0,10,0.0
489,0,0,41,0.0
489,[1-2],4,41,9.8
489,[2-3],4,41,9.8
489,[3-4],2,41,4.9
489,[4-5],0,41,0.0
489,[5-6],1,41,2.4
489,[6-7],9,41,22.0
489,[7-8],12,41,29.3
489,[8-9],8,41,19.5
489,[9-10],0,41,0.0
489,10,1,41,2.4
491,0,0,1,0.0
491,[1-2],0,1,0.0
491,[2-3],1,1,100.0
491,[3-4],0,1,0.0
491,[4-5],0,1,0.0
491,[5-6],0,1,0.0
491,[6-7],0,1,0.0
491,[7-8],0,1,0.0
491,[8-9],0,1,0.0
491,[9-10],0,1,0.0
491,10,0,1,0.0
492,0,0,2,0.0
492,[1-2],0,2,0.0
492,[2-3],0,2,0.0
492,[3-4],0,2,0.0
492,[4-5],0,2,0.0
492,[5-6],1,2,50.0
492,[6-7],0,2,0.0
492,[7-8],1,2,50.0
492,[8-9],0,2,0.0
492,[9-10],0,2,0.0
492,10,0,2,0.0
493,0,0,70,0.0
493,[1-2],1,70,1.4
493,[2-3],0,70,0.0
493,[3-4],3,70,4.3
493,[4-5],3,70,4.3
493,[5-6],1,70,1.4
493,[6-7],3,70,4.3
493,[7-8],9,70,12.9
493,[8-9],10,70,14.3
493,[9-10],20,70,28.6
493,10,20,70,28.6
494,0,0,8,0.0
494,[1-2],0,8,0.0
494,[2-3],0,8,0.0
494,[3-4],0,8,0.0
494,[4-5],0,8,0.0
494,[5-6],1,8,12.5
494,[6-7],2,8,25.0
494,[7-8],3,8,37.5
494,[8-9],1,8,12.5
494,[9-10],1,8,12.5
494,10,0,8,0.0
495,0,0,9,0.0
495,[1-2],0,9,0.0
495,[2-3],1,9,11.1
495,[3-4],1,9,11.1
495,[4-5],0,9,0.0
495,[5-6],0,9,0.0
495,[6-7],0,9,0.0
495,[7-8],2,9,22.2
495,[8-9],2,9,22.2
495,[9-10],1,9,11.1
495,10,2,9,22.2
496,0,0,9,0.0
496,[1-2],0,9,0.0
496,[2-3],0,9,0.0
496,[3-4],0,9,0.0
496,[4-5],0,9,0.0
496,[5-6],0,9,0.0
496,[6-7],1,9,11.1
496,[7-8],1,9,11.1
496,[8-9],4,9,44.4
496,[9-10],2,9,22.2
496,10,1,9,11.1
497,0,0,84,0.0
497,[1-2],2,84,2.4
497,[2-3],3,84,3.6
497,[3-4],2,84,2.4
497,[4-5],3,84,3.6
497,[5-6],6,84,7.1
497,[6-7],22,84,26.2
497,[7-8],26,84,31.0
497,[8-9],17,84,20.2
497,[9-10],2,84,2.4
497,10,1,84,1.2
498,0,0,31,0.0
498,[1-2],0,31,0.0
498,[2-3],0,31,0.0
498,[3-4],1,31,3.2
498,[4-5],0,31,0.0
498,[5-6],0,31,0.0
498,[6-7],1,31,3.2
498,[7-8],5,31,16.1
498,[8-9],13,31,41.9
498,[9-10],8,31,25.8
498,10,3,31,9.7
499,0,0,2,0.0
499,[1-2],0,2,0.0
499,[2-3],0,2,0.0
499,[3-4],0,2,0.0
499,[4-5],0,2,0.0
499,[5-6],0,2,0.0
499,[6-7],0,2,0.0
499,[7-8],0,2,0.0
499,[8-9],0,2,0.0
499,[9-10],1,2,50.0
499,10,1,2,50.0
500,0,0,56,0.0
500,[1-2],4,56,7.1
500,[2-3],0,56,0.0
500,[3-4],2,56,3.6
500,[4-5],3,56,5.4
500,[5-6],7,56,12.5
500,[6-7],10,56,17.9
500,[7-8],19,56,33.9
500,[8-9],11,56,19.6
500,[9-10],0,56,0.0
500,10,0,56,0.0
501,0,0,42,0.0
501,[1-2],4,42,9.5
501,[2-3],3,42,7.1
501,[3-4],3,42,7.1
501,[4-5],4,42,9.5
501,[5-6],5,42,11.9
501,[6-7],8,42,19.0
501,[7-8],13,42,31.0
501,[8-9],2,42,4.8
501,[9-10],0,42,0.0
501,10,0,42,0.0
502,0,0,37,0.0
502,[1-2],3,37,8.1
502,[2-3],2,37,5.4
502,[3-4],1,37,2.7
502,[4-5],2,37,5.4
502,[5-6],2,37,5.4
502,[6-7],2,37,5.4
502,[7-8],17,37,45.9
502,[8-9],8,37,21.6
502,[9-10],0,37,0.0
502,10,0,37,0.0
504,0,0,89,0.0
504,[1-2],2,89,2.2
504,[2-3],1,89,1.1
504,[3-4],2,89,2.2
504,[4-5],3,89,3.4
504,[5-6],2,89,2.2
504,[6-7],13,89,14.6
504,[7-8],23,89,25.8
504,[8-9],9,89,10.1
504,[9-10],10,89,11.2
504,10,24,89,27.0
505,0,0,14,0.0
505,[1-2],1,14,7.1
505,[2-3],2,14,14.3
505,[3-4],3,14,21.4
505,[4-5],1,14,7.1
505,[5-6],0,14,0.0
505,[6-7],2,14,14.3
505,[7-8],1,14,7.1
505,[8-9],2,14,14.3
505,[9-10],2,14,14.3
505,10,0,14,0.0
506,0,0,82,0.0
506,[1-2],10,82,12.2
506,[2-3],12,82,14.6
506,[3-4],9,82,11.0
506,[4-5],7,82,8.5
506,[5-6],6,82,7.3
506,[6-7],17,82,20.7
506,[7-8],13,82,15.9
506,[8-9],4,82,4.9
506,[9-10],2,82,2.4
506,10,2,82,2.4
509,0,0,95,0.0
509,[1-2],2,95,2.1
509,[2-3],0,95,0.0
509,[3-4],4,95,4.2
509,[4-5],5,95,5.3
509,[5-6],0,95,0.0
509,[6-7],11,95,11.6
509,[7-8],25,95,26.3
509,[8-9],28,95,29.5
509,[9-10],15,95,15.8
509,10,5,95,5.3
510,0,0,99,0.0
510,[1-2],2,99,2.0
510,[2-3],0,99,0.0
510,[3-4],2,99,2.0
510,[4-5],3,99,3.0
510,[5-6],7,99,7.1
510,[6-7],5,99,5.1
510,[7-8],35,99,35.4
510,[8-9],27,99,27.3
510,[9-10],13,99,13.1
510,10,5,99,5.1
511,0,0,96,0.0
511,[1-2],0,96,0.0
511,[2-3],3,96,3.1
511,[3-4],6,96,6.2
511,[4-5],3,96,3.1
511,[5-6],6,96,6.2
511,[6-7],22,96,22.9
511,[7-8],31,96,32.3
511,[8-9],17,96,17.7
511,[9-10],6,96,6.2
511,10,2,96,2.1
512,0,0,1,0.0
512,[1-2],0,1,0.0
512,[2-3],0,1,0.0
512,[3-4],0,1,0.0
512,[4-5],0,1,0.0
512,[5-6],0,1,0.0
512,[6-7],0,1,0.0
512,[7-8],0,1,0.0
512,[8-9],0,1,0.0
512,[9-10],0,1,0.0
512,10,1,1,100.0
513,0,0,1,0.0
513,[1-2],0,1,0.0
513,[2-3],0,1,0.0
513,[3-4],0,1,0.0
513,[4-5],0,1,0.0
513,[5-6],0,1,0.0
513,[6-7],0,1,0.0
513,[7-8],0,1,0.0
513,[8-9],0,1,0.0
513,[9-10],0,1,0.0
513,10,1,1,100.0
514,0,0,1,0.0
514,[1-2],0,1,0.0
514,[2-3],0,1,0.0
514,[3-4],0,1,0.0
514,[4-5],0,1,0.0
514,[5-6],0,1,0.0
514,[6-7],0,1,0.0
514,[7-8],0,1,0.0
514,[8-9],0,1,0.0
514,[9-10],0,1,0.0
514,10,1,1,100.0
515,0,0,92,0.0
515,[1-2],4,92,4.3
515,[2-3],1,92,1.1
515,[3-4],2,92,2.2
515,[4-5],5,92,5.4
515,[5-6],6,92,6.5
515,[6-7],13,92,14.1
515,[7-8],35,92,38.0
515,[8-9],17,92,18.5
515,[9-10],4,92,4.3
515,10,5,92,5.4
516,0,0,23,0.0
516,[1-2],0,23,0.0
516,[2-3],1,23,4.3
516,[3-4],2,23,8.7
516,[4-5],0,23,0.0
516,[5-6],2,23,8.7
516,[6-7],5,23,21.7
516,[7-8],8,23,34.8
516,[8-9],2,23,8.7
516,[9-10],3,23,13.0
516,10,0,23,0.0
517,0,0,3,0.0
517,[1-2],0,3,0.0
517,[2-3],0,3,0.0
517,[3-4],0,3,0.0
517,[4-5],0,3,0.0
517,[5-6],0,3,0.0
517,[6-7],0,3,0.0
517,[7-8],0,3,0.0
517,[8-9],0,3,0.0
517,[9-10],1,3,33.3
517,10,2,3,66.7
518,0,0,1,0.0
518,[1-2],0,1,0.0
518,[2-3],0,1,0.0
518,[3-4],0,1,0.0
518,[4-5],0,1,0.0
518,[5-6],0,1,0.0
518,[6-7],0,1,0.0
518,[7-8],0,1,0.0
518,[8-9],0,1,0.0
518,[9-10],1,1,100.0
518,10,0,1,0.0
519,0,0,12,0.0
519,[1-2],1,12,8.3
519,[2-3],0,12,0.0
519,[3-4],1,12,8.3
519,[4-5],1,12,8.3
519,[5-6],0,12,0.0
519,[6-7],2,12,16.7
519,[7-8],2,12,16.7
519,[8-9],4,12,33.3
519,[9-10],0,12,0.0
519,10,1,12,8.3
520,0,0,96,0.0
520,[1-2],0,96,0.0
520,[2-3],1,96,1.0
520,[3-4],0,96,0.0
520,[4-5],1,96,1.0
520,[5-6],1,96,1.0
520,[6-7],11,96,11.5
520,[7-8],22,96,22.9
